Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2,2,22,1,3,1346,5,0,5,3,1,5,1,1,3,5,4,4,5,1,0,0,2
1,2,43,1,2,347,5,3,5,3,1,5,1,1,3,3,5,5,1,1,0,0,2
1,1,53,1,1,3232,1,1,1,1,5,5,4,4,4,4,4,4,4,5,0,0,1
2,1,67,2,3,261,5,3,5,3,1,5,3,1,3,2,4,4,3,1,0,0,2
1,2,26,1,3,507,2,5,2,5,4,2,4,4,4,5,3,4,1,4,0,35,1
2,1,40,1,1,3657,5,5,5,5,4,5,4,3,3,3,3,3,3,3,0,33,2
2,1,48,1,1,1680,4,4,4,4,4,4,4,5,5,5,5,4,5,4,0,0,1
2,1,39,1,2,1065,3,1,1,1,3,3,3,3,3,4,2,1,2,3,37,47,2
1,1,60,2,2,362,3,5,3,5,3,4,4,2,2,3,2,4,2,5,0,0,1
1,1,56,1,1,3893,0,1,1,2,5,4,5,3,3,3,3,4,3,3,0,0,2
1,1,67,2,2,944,4,2,4,4,3,4,3,1,1,4,1,2,1,2,0,0,2
1,1,37,2,2,403,2,5,2,3,3,2,3,3,3,2,4,4,4,3,0,0,1
2,1,25,2,2,597,2,4,2,3,4,2,4,4,4,5,3,2,4,4,0,0,2
2,1,58,2,3,987,4,5,5,1,1,5,1,1,3,2,4,3,5,1,0,0,2
1,1,32,1,1,436,5,5,5,5,4,4,4,4,5,5,4,4,4,4,17,10,2
2,2,27,1,2,1020,3,3,3,3,2,3,4,2,3,2,2,1,2,2,18,12,1
1,1,40,1,1,1710,1,1,1,1,4,2,5,5,5,5,5,5,5,1,0,0,2
2,1,54,1,1,972,3,4,1,4,3,3,4,3,3,3,3,3,3,1,0,12,1
2,2,41,1,2,73,1,0,1,1,1,1,1,1,1,3,1,2,2,1,0,0,1
2,2,56,1,1,200,5,5,5,4,5,5,5,5,4,3,5,3,5,5,111,115,2
2,1,43,1,2,546,3,4,4,4,3,3,3,3,3,5,3,3,4,3,0,1,1
1,1,25,2,3,1452,4,4,4,2,2,4,2,2,5,5,3,4,4,2,2,0,1
1,1,36,1,2,1444,4,1,1,1,4,3,4,4,1,2,4,1,3,4,0,0,1
1,1,30,1,1,3702,3,3,3,3,2,2,2,2,3,5,2,2,5,2,4,0,2
1,1,47,2,2,496,3,5,3,3,2,4,5,2,2,3,2,5,2,5,0,0,1
1,1,21,1,1,1594,3,3,4,3,2,3,2,2,3,5,4,4,4,2,0,0,2
2,1,49,1,1,2462,2,1,2,2,2,4,5,5,5,5,5,5,5,5,11,8,2
1,1,57,1,1,1938,3,3,3,3,2,5,5,4,4,4,4,4,4,5,0,0,2
1,2,29,1,1,1303,2,2,2,4,3,2,5,3,3,5,5,4,4,3,0,0,1
2,1,47,1,1,3711,4,4,4,4,2,2,1,5,5,5,5,2,5,2,0,0,2
1,1,56,1,1,1062,1,1,1,1,4,5,4,4,4,4,4,5,4,5,32,29,2
2,1,40,1,1,842,4,4,4,4,3,5,4,4,4,4,4,5,4,5,1,0,2
1,1,57,1,1,3750,1,1,5,1,3,5,5,2,2,2,2,3,2,3,0,0,2
1,1,39,2,1,1076,3,4,3,4,2,4,5,4,4,3,4,4,4,4,0,0,1
1,1,21,2,2,83,2,4,0,3,5,0,5,5,4,4,4,3,5,5,0,0,1
2,2,30,1,2,650,3,3,3,3,3,3,3,3,1,4,3,4,3,3,2,0,2
1,1,15,2,2,1522,4,2,5,4,4,5,4,4,3,5,4,2,4,4,3,1,2
2,1,40,1,1,2235,1,3,1,3,2,3,3,2,2,2,1,2,2,4,0,0,1
1,1,30,1,1,2422,2,3,3,3,2,2,2,2,3,2,3,1,4,2,0,24,1
1,2,19,1,2,930,5,5,5,3,2,5,2,2,3,4,5,4,4,2,18,31,2
1,1,49,2,2,551,3,1,3,3,3,4,4,4,4,3,3,4,4,4,38,36,1
2,1,51,2,3,320,4,4,4,4,4,4,4,4,5,2,1,2,5,4,0,0,1
2,1,26,2,1,337,2,4,2,2,3,2,3,3,1,4,1,4,4,3,8,8,1
1,1,62,2,2,391,3,4,3,5,2,3,2,3,3,3,3,3,3,1,0,3,1
1,1,51,2,2,1576,2,4,2,4,3,4,4,3,3,2,3,4,3,4,34,36,1
1,1,8,2,2,1013,1,2,0,3,4,0,4,4,2,5,3,1,3,4,15,65,1
1,1,61,2,2,304,1,4,1,2,2,2,1,3,3,1,3,2,3,2,0,0,1
1,1,42,1,1,1602,4,4,4,4,3,5,5,4,4,4,4,4,4,4,0,0,2
1,2,22,1,2,666,2,2,2,3,5,2,5,5,3,2,4,1,3,5,0,0,1
1,1,39,1,2,399,5,5,5,5,5,5,5,5,1,1,3,1,2,5,5,1,2
2,1,44,2,2,1121,1,5,1,4,2,1,2,2,4,4,4,3,4,2,71,97,1
1,1,36,1,1,255,2,1,4,1,5,4,3,2,2,2,2,3,2,4,0,0,1
1,1,49,1,1,3125,4,4,4,4,5,4,4,5,5,5,5,5,5,5,102,96,2
1,2,29,1,1,507,3,3,3,2,2,3,4,2,4,3,5,5,4,2,8,0,1
2,1,50,1,1,3744,5,5,5,5,3,4,4,4,4,4,4,5,4,3,0,0,2
1,1,30,1,1,2052,5,5,5,5,4,4,4,4,3,2,4,3,5,4,0,6,2
1,1,37,2,2,147,2,3,2,3,3,2,3,3,3,4,4,3,3,3,8,3,1
1,1,8,2,2,802,4,4,4,3,4,4,5,4,5,5,5,1,1,4,0,32,2
2,1,26,1,2,1013,4,2,2,2,4,4,1,4,4,4,1,1,2,4,83,85,1
1,1,36,1,2,134,2,5,5,5,2,2,2,2,5,1,2,1,4,2,3,0,2
1,1,51,1,1,3320,2,2,2,2,3,4,4,5,5,5,5,5,5,3,0,0,2
2,1,54,1,3,331,4,1,1,1,3,4,3,3,2,4,1,3,4,3,0,0,2
2,1,57,1,1,1481,4,4,4,4,4,5,4,2,2,2,2,3,2,3,63,119,2
2,1,16,2,2,921,3,5,3,3,1,3,1,1,4,5,4,4,5,1,97,101,1
2,1,28,2,2,237,1,5,0,4,3,0,3,3,3,2,4,4,4,3,11,15,1
2,2,22,1,2,763,3,3,3,3,1,3,1,1,2,1,3,3,3,1,0,0,1
1,2,24,1,3,208,5,0,5,1,1,5,4,1,2,5,2,3,4,1,0,0,2
1,1,22,2,2,999,3,3,3,3,2,3,2,2,4,3,1,5,2,2,10,0,1
1,2,20,1,2,1325,4,4,4,3,4,5,4,4,5,5,5,4,5,4,0,0,1
1,1,62,2,2,541,2,5,2,4,4,5,4,4,4,2,4,5,4,3,49,63,1
1,1,52,1,1,680,2,2,2,2,4,4,4,4,4,5,4,3,4,3,0,0,2
2,1,22,1,1,2177,4,4,4,4,4,4,4,4,4,5,3,2,3,4,0,0,1
1,2,39,1,1,781,3,3,3,4,5,3,5,5,1,4,3,4,4,5,20,8,1
2,1,56,1,1,2227,2,2,2,2,5,5,4,4,4,4,4,4,4,4,120,99,2
2,1,26,2,2,515,3,4,3,3,1,3,1,1,3,4,4,3,4,1,0,0,1
2,2,22,1,2,825,3,3,3,4,5,3,3,5,4,3,3,2,3,5,0,2,1
1,1,60,1,1,3748,5,1,5,5,2,4,4,5,5,5,5,5,5,3,45,33,2
1,1,47,2,2,323,4,4,4,4,2,3,5,3,3,4,3,2,3,1,0,0,2
1,2,20,1,2,921,2,2,2,3,5,2,5,5,3,3,4,3,5,5,4,21,1
1,1,61,1,1,1509,0,0,0,2,3,4,4,3,3,3,3,4,3,4,0,0,2
2,1,65,2,2,1315,2,4,2,1,2,2,2,2,5,3,5,4,5,2,6,0,1
2,1,39,1,1,484,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0,2
2,1,38,1,1,411,3,3,3,3,2,1,3,1,1,2,1,4,1,4,0,10,2
1,1,42,2,1,663,1,4,1,4,2,3,3,5,5,1,5,4,5,2,35,24,1
1,1,53,1,2,140,3,4,4,4,1,2,2,3,3,3,3,2,3,2,0,0,1
2,1,60,1,1,997,5,5,5,5,3,4,4,5,5,4,5,3,5,3,0,0,2
1,1,25,2,2,414,1,4,1,4,5,1,5,5,1,1,1,3,4,5,52,49,1
2,1,28,1,3,2565,2,3,1,3,2,2,2,3,3,3,4,2,4,2,227,245,1
2,1,60,2,2,387,1,5,1,4,2,1,2,2,1,5,3,1,5,2,0,0,2
2,1,64,2,2,562,1,5,1,1,2,1,2,2,5,5,5,5,5,2,64,59,2
1,2,30,1,2,641,2,3,2,4,3,2,1,3,1,3,1,5,3,3,8,13,1
1,1,7,2,2,1972,1,3,1,4,2,1,2,2,4,2,5,3,4,2,9,10,1
1,1,30,1,1,251,1,1,1,1,5,5,5,5,5,5,4,3,4,5,3,8,2
1,1,40,1,2,86,4,1,1,1,4,4,4,4,5,3,3,5,1,4,51,36,2
1,1,24,2,3,926,3,3,3,2,2,3,2,2,5,1,4,2,2,2,0,10,1
2,2,47,1,1,436,3,3,3,5,1,3,1,1,4,4,4,4,5,1,0,0,2
1,1,22,2,2,992,2,4,3,1,2,3,1,2,3,2,4,3,5,2,0,0,1
1,1,57,2,2,1050,2,4,2,4,4,3,3,5,5,2,5,3,5,4,69,72,1
2,1,38,1,2,250,4,4,4,4,4,4,4,4,3,3,2,5,1,4,0,0,2
1,1,43,1,1,773,1,1,1,1,3,4,5,3,3,4,3,3,3,3,0,0,2
2,1,31,2,3,1562,2,5,2,2,2,2,2,2,3,4,5,3,5,2,0,0,1
2,1,30,2,2,337,4,2,4,3,5,4,5,5,1,5,4,3,3,5,0,0,1
2,1,21,2,2,888,2,4,1,4,4,1,4,4,3,3,3,4,4,4,45,32,1
1,1,33,2,2,516,1,4,2,3,2,2,2,2,1,1,4,2,4,2,24,28,1
1,1,43,1,1,409,4,4,4,4,3,3,3,4,4,4,4,1,4,3,0,0,1
1,1,23,2,2,1447,5,4,5,4,5,5,5,5,4,1,3,3,4,5,1,0,2
1,1,45,2,2,1846,2,4,2,2,5,3,5,4,4,2,4,3,4,3,0,0,1
1,1,58,2,2,247,3,5,3,3,3,5,5,2,2,3,2,5,2,3,110,112,1
2,2,12,1,2,783,5,5,5,2,4,5,4,4,2,1,1,5,4,4,0,0,2
1,1,34,1,1,3825,4,4,3,4,3,4,5,4,4,4,4,3,4,3,16,9,2
1,2,38,1,2,544,2,3,2,1,2,2,2,2,4,2,2,4,4,2,0,0,2
1,1,40,1,1,1730,5,5,5,5,2,5,4,5,5,5,5,4,5,5,0,0,2
2,1,52,2,2,2454,2,4,2,2,1,2,1,1,3,4,5,4,4,1,0,0,1
2,1,50,1,1,1189,1,1,1,1,2,5,5,4,4,4,4,5,4,5,26,20,2
1,1,70,2,3,743,3,5,3,1,5,5,4,5,5,3,5,4,5,4,0,0,2
1,1,10,2,3,366,5,1,5,4,4,5,4,4,3,4,3,4,4,4,0,0,2
1,1,38,1,2,1014,4,2,2,2,4,4,4,4,3,4,4,3,3,4,10,10,2
2,1,49,1,1,1957,4,4,4,4,5,5,4,4,4,4,4,4,4,5,9,0,2
1,2,27,1,1,289,2,1,1,3,2,1,2,2,3,3,5,5,4,2,0,0,1
1,1,69,2,3,1892,1,3,1,3,5,4,1,1,1,1,1,3,1,3,0,0,1
2,1,56,1,2,911,5,2,2,2,5,5,5,5,3,1,4,3,2,5,65,95,1
1,1,42,1,1,2270,1,3,4,3,1,3,2,4,4,3,1,3,4,4,1,0,1
2,1,52,2,1,425,3,0,3,1,2,4,4,4,4,3,4,5,4,3,0,0,1
1,1,30,1,2,184,2,1,4,1,2,2,2,2,2,2,4,1,3,2,4,23,1
1,1,46,1,2,748,4,4,4,4,2,2,1,4,4,4,4,1,4,5,0,0,2
1,1,52,2,2,861,2,4,2,3,4,3,4,5,5,2,2,1,5,3,0,7,1
2,1,37,2,2,655,4,4,4,4,1,4,1,1,4,3,2,1,4,1,0,0,1
2,1,66,2,2,302,4,3,4,3,2,4,2,2,4,4,3,1,3,2,0,4,1
2,1,25,1,1,746,1,1,1,1,5,4,5,5,5,1,1,4,1,5,0,47,2
1,1,13,2,2,957,3,2,3,2,5,3,5,5,2,3,2,3,3,5,0,0,1
2,1,43,1,1,2192,1,1,1,1,5,5,5,5,5,5,5,4,5,4,65,78,2
2,2,25,1,2,1400,2,2,2,3,5,2,5,5,3,4,5,5,5,5,0,0,2
1,1,9,2,2,308,2,5,4,1,4,4,4,4,5,5,4,5,4,4,0,1,1
1,1,22,1,1,3942,1,1,1,1,5,5,5,5,4,4,4,5,5,5,11,8,2
1,2,15,1,2,1028,1,1,1,4,5,1,5,5,2,4,4,3,4,5,9,1,1
2,1,43,1,2,577,2,1,1,1,1,2,1,1,4,3,4,3,5,1,8,1,2
1,2,37,1,1,852,3,3,3,1,5,3,5,5,4,2,4,4,5,5,0,0,1
2,1,34,1,1,2704,3,5,5,5,2,1,1,3,3,3,3,1,3,1,0,0,1
1,1,29,2,2,507,5,3,5,3,5,5,1,5,1,3,4,4,3,5,0,0,2
2,1,43,2,2,328,3,2,3,4,4,3,4,4,3,4,3,3,3,4,14,17,2
2,1,58,1,1,2888,5,5,5,5,4,5,5,5,5,5,5,4,5,3,0,0,2
2,1,16,2,2,964,2,4,2,3,2,2,2,2,5,3,5,5,5,2,0,0,1
2,1,48,1,1,488,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,6,2
1,1,31,1,2,212,4,3,3,3,4,4,4,4,2,1,4,5,2,4,19,13,2
1,1,38,2,2,304,2,2,2,3,1,2,1,1,1,3,3,1,3,1,0,0,1
1,1,56,1,1,192,3,3,3,3,1,4,1,4,4,5,3,5,4,3,125,130,1
2,1,60,2,1,2329,2,5,2,2,4,4,4,1,1,2,1,5,1,5,8,28,1
2,1,39,1,1,1507,1,1,4,1,4,4,4,4,4,4,4,5,4,3,1,0,2
2,2,24,1,2,689,1,1,1,5,2,1,5,2,4,5,5,3,4,2,56,47,1
1,1,41,2,1,802,2,4,2,3,3,4,4,2,2,2,2,1,2,2,0,0,1
1,1,46,1,1,1953,3,4,4,4,4,4,3,3,3,2,3,4,3,1,0,0,1
2,1,12,2,2,1452,0,3,0,1,3,0,3,3,3,2,4,2,2,3,14,1,2
1,1,49,1,1,2956,5,2,5,5,4,5,4,2,2,2,2,5,2,3,23,17,2
2,1,12,2,2,967,2,4,1,2,1,3,1,4,3,5,4,1,4,1,131,134,1
1,1,58,1,1,1023,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,2
1,1,54,2,2,1276,2,4,1,1,2,3,5,3,3,1,3,4,3,5,0,0,1
1,2,42,1,2,134,2,0,2,4,4,2,4,4,1,4,1,3,3,4,0,0,1
1,1,21,2,1,239,0,3,0,3,3,0,3,3,1,2,4,2,4,3,6,2,2
1,1,43,1,1,526,2,1,1,1,4,2,2,2,2,2,2,2,2,2,17,17,1
1,1,54,1,1,649,5,5,3,5,5,4,5,2,2,2,2,3,2,5,5,1,1
1,2,22,1,1,594,5,0,5,2,3,5,3,3,5,4,5,4,4,3,0,0,2
2,1,44,1,1,838,4,4,4,4,4,4,4,3,3,3,3,5,3,5,0,0,2
1,1,53,1,1,2187,4,4,4,4,4,4,4,5,5,5,5,4,5,4,0,0,2
1,1,37,1,1,3374,2,1,1,1,4,3,3,2,2,2,2,1,2,3,1,0,1
2,1,60,1,2,2036,2,4,4,4,3,2,3,3,1,4,3,1,4,3,5,0,1
1,2,42,1,2,972,1,1,1,2,4,1,4,4,5,2,4,4,1,4,0,0,1
1,1,30,1,1,1134,4,3,4,4,4,4,4,4,4,5,3,4,2,4,0,0,2
2,1,19,2,2,1514,3,5,3,4,3,3,5,3,3,5,3,3,5,3,0,0,1
2,1,43,2,3,335,3,5,3,4,2,3,2,2,1,5,4,1,3,2,0,0,1
1,2,52,1,1,515,5,5,5,4,3,5,3,3,4,3,5,5,5,3,0,5,2
2,1,51,1,1,2521,0,0,0,4,3,5,5,3,3,3,3,3,3,3,0,0,2
2,1,31,2,2,1368,2,4,2,2,4,2,4,4,3,4,4,5,5,4,0,0,1
1,1,30,1,2,192,5,1,1,1,5,5,5,5,3,2,2,4,2,5,0,0,2
1,1,47,1,1,266,3,4,4,4,3,3,3,3,3,3,3,1,3,2,52,49,1
2,1,43,1,1,3091,2,2,2,2,2,4,5,3,3,3,3,4,3,4,3,0,2
1,2,28,1,1,419,5,5,5,2,3,5,2,3,5,3,5,4,5,3,1,2,2
1,1,38,2,2,351,2,5,2,3,5,2,5,5,5,4,5,3,5,5,0,5,1
2,1,33,2,3,429,4,1,4,4,4,4,4,4,4,5,4,1,3,4,0,0,2
2,2,23,1,2,641,0,0,0,2,1,0,1,1,4,3,3,3,3,1,0,3,2
2,2,60,1,1,1372,2,2,2,1,5,2,4,5,5,2,5,5,4,5,18,0,2
1,2,20,1,2,140,3,0,4,1,2,4,2,2,4,4,4,5,4,2,0,0,1
1,1,26,2,2,516,3,5,3,4,4,3,4,4,3,5,2,4,3,4,44,51,1
2,2,14,1,1,696,4,2,4,2,5,4,1,5,4,5,4,4,5,5,0,0,2
2,1,42,1,1,3968,3,5,5,5,3,4,4,3,3,3,3,2,3,4,0,8,1
2,1,52,2,2,201,4,5,0,5,4,0,4,4,4,2,5,2,1,4,5,6,1
1,1,70,2,2,413,3,3,3,2,3,5,1,3,3,3,3,3,3,5,3,0,1
2,2,20,1,2,1587,3,3,3,3,2,3,2,2,4,2,4,4,3,2,11,0,1
1,1,40,1,2,413,5,2,2,2,5,5,5,5,1,5,5,4,4,5,43,39,2
1,2,39,1,1,1133,2,2,2,3,3,2,3,3,5,1,5,2,2,3,0,0,1
1,1,27,1,1,1608,3,2,3,3,4,4,4,4,3,2,5,3,5,4,0,0,2
2,1,55,1,1,2044,3,3,5,3,4,5,5,4,4,4,4,5,4,4,30,39,2
2,1,42,1,1,2944,2,2,2,2,5,5,4,5,5,5,4,5,5,5,0,0,2
2,1,72,1,2,592,2,1,1,1,1,2,1,1,2,5,2,2,2,1,17,105,1
2,1,54,1,2,230,5,2,2,2,4,5,4,4,4,2,5,1,5,4,0,0,1
2,1,37,1,1,3236,2,3,4,3,1,3,3,2,2,2,2,1,2,4,93,102,1
1,1,46,1,1,859,4,4,4,4,2,5,4,5,5,5,5,4,5,4,0,0,2
2,2,28,1,2,2149,3,3,3,5,3,3,3,3,3,2,4,5,3,3,0,0,1
2,1,18,2,2,935,3,5,3,3,5,3,5,5,3,4,4,5,4,5,0,0,1
1,1,45,2,2,271,1,4,1,4,3,4,4,5,5,1,4,5,5,3,3,0,1
2,1,52,1,1,3761,1,1,1,1,4,4,4,5,5,4,5,3,5,5,0,0,2
1,2,72,1,1,333,5,5,5,1,3,5,3,3,3,2,4,3,4,3,0,0,2
1,2,25,1,1,631,2,0,2,4,4,2,4,4,5,2,5,5,5,4,0,9,1
2,1,40,1,1,193,2,2,5,2,3,1,2,5,5,5,5,3,5,1,12,12,2
2,1,32,1,1,2220,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0,0,2
2,1,35,1,1,308,0,1,1,2,4,4,2,5,5,5,5,3,5,4,0,0,2
2,1,32,1,1,304,3,4,4,4,3,3,3,3,2,5,3,3,3,3,0,0,1
1,1,48,1,1,358,1,1,1,1,3,5,5,3,3,3,3,5,3,4,16,10,2
1,1,45,1,1,3567,0,0,0,2,4,4,5,4,4,4,4,4,4,3,1,0,2
2,1,44,1,1,2262,2,2,2,2,5,4,5,3,3,4,3,4,3,4,0,0,2
1,1,48,1,2,1874,2,4,3,4,2,4,2,2,2,2,2,1,2,1,5,0,2
2,1,40,1,2,493,1,3,3,3,1,1,1,1,1,5,4,1,3,1,0,0,1
2,1,10,2,1,236,4,5,4,4,3,4,3,3,5,2,5,3,5,3,0,0,2
1,1,57,1,1,1631,2,2,2,2,3,5,4,5,5,5,5,3,5,5,10,3,2
2,1,38,1,1,3828,5,5,5,5,5,2,2,5,5,5,5,5,5,5,11,18,2
1,2,16,1,2,1927,1,1,1,4,5,1,4,5,1,4,4,3,3,5,55,36,1
2,1,57,2,1,557,2,2,2,3,1,4,3,3,3,2,2,3,3,2,0,0,1
2,1,68,2,2,674,3,5,3,3,3,3,3,3,3,4,5,3,4,3,24,24,1
1,1,33,1,1,130,2,2,4,2,4,5,5,4,4,4,4,5,4,3,0,14,2
2,1,11,2,1,1303,3,4,3,2,2,3,5,2,3,2,5,4,5,2,0,0,1
1,1,61,2,2,503,4,3,4,3,4,4,4,1,1,4,1,1,1,4,0,0,1
2,2,24,1,2,547,4,0,4,2,3,4,3,3,4,4,4,5,5,3,0,0,1
2,1,37,1,2,100,3,5,5,5,3,2,3,3,2,3,4,1,4,3,7,24,1
1,2,27,1,1,473,4,4,4,3,1,4,1,1,4,2,4,3,5,1,62,60,2
1,1,67,2,2,599,3,4,3,2,3,1,4,4,4,3,4,4,4,5,20,30,2
2,2,37,1,1,442,4,4,4,1,1,4,1,1,3,2,5,4,4,1,70,62,2
2,1,50,1,1,2828,1,1,1,1,4,5,4,4,4,5,4,4,4,5,0,11,2
2,1,36,1,1,817,3,3,3,3,3,3,1,5,5,5,5,4,5,3,0,0,2
1,1,43,2,2,650,2,4,2,3,5,5,3,2,2,2,2,4,2,3,0,0,1
2,1,36,1,1,184,2,2,2,2,2,5,4,5,5,5,5,5,5,5,28,0,2
1,1,31,2,1,1310,4,4,4,3,5,4,5,5,5,5,4,3,5,5,0,0,2
1,1,44,1,1,1504,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0,2
2,1,29,2,2,229,2,5,2,3,1,2,1,1,3,3,4,5,4,1,0,0,1
2,1,59,1,1,2376,1,1,1,1,5,5,5,4,4,4,4,3,4,5,7,11,2
1,1,52,1,1,651,3,3,3,3,3,5,5,3,3,2,3,3,3,3,0,1,2
2,1,60,1,1,3202,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,0,2
2,1,61,1,1,2273,4,4,5,4,4,3,1,4,4,4,4,1,4,5,0,0,2
1,1,20,1,2,2475,5,5,3,3,5,4,5,3,2,4,5,5,5,5,0,0,2
2,1,51,1,1,284,0,0,0,2,1,3,1,5,5,5,5,5,5,5,65,70,2
2,1,24,1,3,1542,5,4,4,4,5,5,5,5,2,1,5,2,3,5,0,0,2
2,1,64,2,3,700,1,5,1,3,1,1,1,1,2,4,4,5,5,1,5,0,1
1,2,27,1,2,785,4,4,4,4,2,4,2,2,4,3,4,2,4,2,18,10,1
2,2,16,1,2,612,1,3,1,3,4,1,5,4,3,5,4,2,3,4,37,37,1
1,1,44,1,1,3288,1,1,1,1,2,5,5,4,4,4,4,4,4,4,18,13,2
2,2,34,1,1,2504,3,3,3,1,3,3,3,3,2,5,5,3,3,3,0,0,1
2,1,36,1,2,1065,3,3,3,3,3,3,3,3,4,2,3,1,4,3,0,0,1
1,2,13,1,2,661,2,0,3,5,3,3,3,3,5,2,5,4,5,3,0,0,1
1,1,26,1,1,3342,1,1,1,1,2,3,2,2,3,3,5,3,4,2,0,0,2
1,1,56,1,1,2586,3,3,3,3,4,4,4,5,4,5,4,4,3,4,0,0,2
2,1,56,1,1,2016,3,2,2,2,5,2,2,3,3,3,3,1,3,4,21,32,1
1,1,47,1,2,588,3,1,1,1,3,5,3,3,3,3,3,3,3,2,0,9,2
1,1,39,1,2,1379,2,2,2,2,2,2,2,2,4,2,4,1,4,2,39,35,1
1,2,25,1,3,550,3,3,3,4,1,3,1,1,4,5,3,3,4,1,39,47,1
1,1,30,1,1,946,1,2,2,2,1,1,1,1,2,2,3,3,3,1,43,41,1
1,1,28,1,1,793,5,5,5,5,4,4,4,4,1,5,1,1,3,4,57,67,2
1,1,52,1,1,733,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,0,2
2,1,23,2,3,1149,2,5,2,1,3,2,2,3,4,4,4,4,5,3,0,0,2
1,1,49,1,1,3670,1,3,3,3,3,3,4,1,1,1,1,1,1,4,9,0,1
2,1,24,1,1,986,1,1,1,1,4,4,4,4,4,2,4,3,5,4,0,6,2
2,1,54,1,1,2366,3,3,3,3,3,4,4,4,4,4,4,3,4,5,0,0,2
2,1,64,2,2,163,3,5,3,2,2,3,2,2,4,4,4,3,4,2,0,9,1
2,1,57,1,1,2880,2,2,2,2,5,5,5,5,5,5,5,4,5,5,15,23,2
2,1,9,2,2,912,2,5,2,3,2,1,2,5,3,5,5,2,3,2,181,170,1
2,1,19,1,1,1589,4,4,4,4,5,5,5,5,3,2,5,4,4,5,0,0,2
2,1,50,2,2,2454,2,4,2,5,2,2,2,2,5,3,4,3,4,2,21,0,1
1,1,52,2,1,738,2,5,2,4,3,4,4,1,1,2,1,5,1,3,0,0,1
1,1,49,1,3,964,5,3,1,1,5,1,1,5,5,5,5,2,5,3,0,1,2
2,1,40,1,1,1988,1,1,1,1,2,4,5,5,5,5,5,3,5,3,22,7,2
1,1,49,1,1,296,3,3,4,3,2,5,5,4,4,4,4,5,4,3,12,19,2
2,2,26,1,1,321,1,4,1,4,3,1,3,3,5,2,4,4,4,3,0,5,1
1,1,66,2,2,507,2,4,2,3,2,4,5,2,2,2,2,3,2,5,0,0,1
2,1,67,2,2,604,2,4,2,2,3,2,3,3,3,4,5,5,5,3,17,17,1
2,1,18,2,2,1592,1,4,1,2,1,1,1,1,3,4,4,5,5,1,0,0,1
2,1,38,2,2,1076,1,3,1,3,2,1,4,2,2,4,3,1,4,2,4,24,1
1,1,14,2,2,308,4,5,4,3,4,4,5,4,4,5,4,3,4,4,55,52,1
2,1,34,1,1,577,3,4,4,4,5,4,4,3,3,2,3,1,3,3,27,18,1
1,1,57,1,1,1101,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0,0,2
2,1,36,2,2,1825,1,1,1,4,4,1,4,4,2,5,2,4,4,4,4,12,1
1,2,22,1,2,239,3,1,3,3,2,3,2,2,3,5,3,4,2,2,48,41,1
2,2,37,1,1,197,5,5,5,5,4,5,4,4,5,4,4,3,5,4,10,8,1
1,1,31,1,1,534,5,5,5,5,4,4,4,4,3,3,5,5,3,4,0,0,2
2,1,53,1,1,3435,1,1,1,1,2,4,5,4,4,5,4,5,4,3,13,2,1
1,1,49,1,1,1005,3,3,2,3,5,4,4,3,3,4,3,3,3,4,0,0,2
1,1,7,2,2,1180,4,4,4,2,3,4,3,3,4,2,4,5,5,3,0,0,2
1,1,17,2,2,130,4,4,4,3,1,4,1,1,2,5,4,3,4,1,0,3,1
1,2,20,1,2,370,4,2,4,3,2,4,2,2,3,4,4,1,3,2,23,19,1
1,1,34,1,1,2077,3,3,3,3,1,4,1,4,4,4,4,5,4,1,8,54,2
2,2,19,1,2,594,2,1,3,3,4,3,4,4,4,4,4,2,4,4,14,12,1
1,2,17,1,2,802,2,2,2,2,1,2,1,1,5,5,5,4,5,1,0,0,1
2,1,44,2,3,547,2,3,2,4,3,2,3,3,1,4,4,4,3,3,6,16,1
1,1,60,1,1,562,1,1,1,1,5,4,5,5,5,5,5,4,5,5,79,89,2
1,2,37,1,2,444,2,1,2,3,5,2,5,5,2,3,4,4,3,5,12,0,1
2,2,27,1,2,305,4,0,4,1,3,4,3,3,1,5,3,4,5,3,0,0,2
1,1,56,1,1,3587,1,1,2,1,4,4,4,5,5,5,5,3,5,5,0,0,2
2,1,70,2,2,109,3,5,3,1,5,3,5,5,1,1,5,1,5,5,0,0,1
1,1,37,2,2,1814,3,5,3,1,3,3,3,3,4,4,3,4,5,3,0,0,2
1,1,57,1,1,2417,4,4,3,4,4,5,5,5,5,4,5,4,5,3,12,18,2
1,1,53,1,1,442,4,4,4,4,2,4,5,5,5,5,5,5,5,5,0,0,2
1,1,47,1,1,761,2,2,2,2,4,4,5,4,4,4,4,4,4,3,0,0,2
