Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,2,26,1,2,227,2,0,2,1,4,2,4,4,3,4,1,1,4,4,0,11,1
1,2,42,1,1,1660,3,3,3,5,1,3,1,1,4,5,4,5,4,1,0,9,2
2,1,53,2,2,1547,3,4,3,4,4,3,4,4,1,2,4,4,3,4,0,0,1
1,1,70,2,2,606,4,3,4,2,2,4,5,4,4,4,4,5,4,5,0,0,2
2,1,68,2,2,795,1,5,0,3,3,0,3,3,5,2,5,3,5,3,15,20,1
2,1,68,1,1,1678,0,3,0,4,3,1,5,4,4,4,4,1,4,4,0,0,2
2,1,58,1,1,2615,2,4,2,2,1,2,4,2,2,2,2,4,2,4,0,0,1
1,1,41,1,2,227,1,3,3,3,1,1,1,4,4,3,4,1,2,1,132,133,1
2,1,44,1,2,425,2,5,3,5,2,2,2,2,4,5,3,3,3,2,0,0,1
2,2,27,1,1,1199,0,0,0,1,4,0,4,4,5,3,5,3,5,4,0,17,2
1,2,20,1,2,925,3,3,3,2,5,3,5,5,2,1,3,2,3,5,32,15,1
2,1,47,1,2,325,1,4,4,4,1,1,1,1,1,2,3,2,3,1,1,0,1
1,2,37,1,1,236,1,1,1,1,1,1,1,1,4,4,5,3,4,1,0,0,2
1,1,28,2,3,391,2,5,2,4,3,2,3,3,5,2,5,5,5,3,0,0,1
2,2,22,1,2,335,4,2,3,3,3,3,3,3,2,1,3,4,2,3,0,0,1
2,1,62,2,2,1046,1,5,1,3,3,1,1,3,5,3,5,4,5,3,14,9,1
2,1,46,1,1,1792,4,4,4,4,1,3,1,5,5,5,5,2,5,3,6,0,1
2,1,39,1,1,3222,4,4,4,4,5,4,5,4,4,4,4,4,4,4,6,9,2
1,2,23,1,2,1605,3,3,3,3,2,3,2,2,4,1,4,1,4,2,0,0,2
2,1,43,2,2,332,2,1,2,2,4,2,4,4,3,2,3,2,2,4,30,42,1
2,1,42,1,1,95,2,1,1,1,5,4,3,4,4,4,2,4,4,4,25,6,1
1,1,55,1,1,1974,4,4,3,4,2,5,5,4,4,4,4,5,4,3,0,0,1
1,1,47,2,2,483,2,5,2,3,1,3,5,3,3,2,3,2,3,1,0,0,1
1,1,36,1,2,599,4,3,3,3,4,4,4,4,4,1,2,1,1,4,0,0,2
2,1,35,1,2,997,1,3,3,3,1,1,1,1,3,3,4,1,4,1,27,22,1
2,1,49,2,2,163,4,4,4,4,3,4,5,3,5,5,4,3,5,3,0,0,1
1,2,25,1,2,1310,3,3,3,3,1,3,1,1,1,4,3,2,3,1,10,0,2
1,2,23,1,2,108,2,5,1,2,2,1,2,2,4,2,4,5,2,2,0,0,1
2,1,62,2,2,594,4,2,4,3,4,4,4,4,4,1,3,1,4,4,105,92,1
2,1,53,1,1,1448,4,4,4,4,1,5,4,3,3,3,3,5,3,3,2,0,2
2,1,57,2,2,1065,1,4,1,1,4,1,4,4,4,3,4,5,5,4,42,23,1
1,2,41,1,1,1242,4,4,4,3,2,4,2,2,3,2,5,5,5,2,0,0,2
2,1,40,1,2,1438,3,2,2,2,3,3,3,3,4,1,4,3,3,3,17,48,1
2,1,41,2,2,957,4,5,5,2,4,5,4,4,3,3,4,3,5,4,0,0,1
2,1,50,1,2,994,3,2,3,3,3,3,3,3,1,1,4,3,4,3,13,7,1
1,1,34,1,1,197,4,4,5,4,2,5,4,5,5,5,4,5,5,5,0,0,2
1,1,52,2,3,452,2,5,2,3,4,1,1,5,5,2,5,2,5,5,4,0,2
2,1,70,2,2,577,2,4,2,4,4,2,4,4,5,2,5,5,5,4,0,0,1
1,1,24,2,3,166,3,5,3,3,1,3,1,1,3,3,5,5,5,1,5,4,1
2,1,37,2,2,812,3,1,3,4,5,3,2,5,2,1,3,1,3,5,27,38,1
2,1,48,1,1,1678,2,2,1,1,2,2,2,2,2,2,2,1,2,1,88,85,1
1,1,69,2,3,590,3,4,3,2,5,4,5,3,3,3,1,3,3,4,0,0,1
2,2,58,1,1,370,4,4,4,3,5,4,5,5,5,2,5,5,4,5,4,6,1
1,1,61,1,3,399,2,4,5,4,3,3,3,2,2,2,2,3,2,4,0,0,1
2,1,67,1,2,101,3,5,3,3,3,3,3,3,4,5,4,3,3,3,0,0,1
1,1,27,1,1,1624,5,5,5,5,3,3,3,3,3,4,4,3,5,3,35,27,2
2,1,42,1,1,2590,5,5,5,5,1,1,4,3,3,4,3,2,3,3,0,0,2
2,2,39,1,2,550,2,4,2,3,2,2,2,2,4,5,3,4,4,2,75,57,2
1,1,30,1,3,760,4,1,1,1,4,3,4,4,2,4,4,2,3,4,8,12,1
1,1,12,2,2,693,4,5,4,2,2,4,2,2,3,2,4,4,4,2,18,65,1
2,1,55,1,1,259,3,3,4,3,2,3,5,5,5,5,5,1,5,2,0,0,1
1,1,38,2,2,204,2,5,2,3,5,2,5,5,2,4,5,4,1,5,69,82,1
2,1,7,2,2,528,3,5,3,1,1,3,1,1,3,2,4,4,5,1,0,0,1
2,1,48,1,2,738,2,1,1,1,2,2,2,2,2,5,3,1,4,2,0,0,1
1,1,48,1,2,1616,2,3,3,3,4,2,3,2,2,2,2,2,2,1,0,0,1
2,1,40,1,2,689,1,3,3,3,1,1,1,1,3,3,4,4,3,1,0,0,1
1,1,17,2,2,1052,1,4,0,1,2,0,2,2,3,4,5,5,5,2,0,4,1
1,1,33,1,2,125,5,3,3,3,5,4,5,5,3,4,4,3,4,5,25,16,1
2,1,18,2,2,549,3,0,3,3,5,3,5,5,3,4,5,1,5,5,0,2,1
1,1,54,1,1,1709,1,1,1,1,4,3,4,4,4,4,4,5,4,5,9,10,2
1,2,8,1,2,666,1,1,1,3,3,1,3,3,1,1,3,4,4,3,112,126,2
1,1,62,1,1,590,4,5,5,5,3,2,3,4,4,4,4,2,4,4,36,44,1
2,1,31,1,1,2393,3,3,3,3,5,5,5,5,5,3,5,3,4,5,0,0,2
1,1,48,1,1,956,4,4,4,4,1,2,3,5,5,5,5,4,5,4,7,0,2
2,1,43,1,1,426,5,5,5,5,5,4,4,5,5,5,5,4,5,5,1,0,2
2,1,18,2,2,214,3,3,3,3,2,3,2,2,4,3,3,1,3,2,0,0,1
2,2,29,1,2,2296,2,2,2,3,3,2,4,3,2,4,4,2,4,3,0,2,2
1,2,29,1,2,1132,3,3,3,5,5,3,5,5,1,1,4,2,1,5,2,0,1
1,1,54,2,2,258,2,4,0,3,5,2,2,5,5,0,5,1,5,2,7,0,2
1,1,17,2,2,472,1,3,1,1,1,1,1,1,2,2,1,4,2,1,0,0,1
1,2,22,1,2,679,3,3,3,3,4,3,4,4,1,5,3,3,3,4,0,0,2
2,1,17,2,2,2295,2,3,2,3,4,2,4,4,2,3,2,4,2,4,3,0,1
2,2,22,1,2,201,3,3,3,2,4,3,4,4,4,3,2,2,3,4,0,0,1
2,1,68,2,2,533,1,5,1,3,4,1,4,4,3,4,5,4,5,4,7,5,2
2,1,45,2,2,749,2,4,2,2,1,2,1,1,5,2,5,5,5,1,23,5,2
1,1,44,1,1,1768,4,2,2,2,4,4,4,2,2,2,4,2,2,1,0,0,1
2,1,51,2,2,630,2,3,2,2,1,2,1,1,2,3,2,1,2,1,16,13,1
1,1,31,1,1,3594,3,3,3,3,4,4,5,4,5,3,5,3,4,4,15,23,1
1,1,32,1,1,3785,1,4,4,4,1,1,1,1,2,3,3,3,4,1,0,0,1
2,1,29,1,1,1216,1,5,4,5,1,2,1,1,1,5,3,4,3,1,0,0,1
2,1,43,1,1,1399,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,32,2
1,1,55,1,1,3329,4,4,4,4,3,4,5,4,4,4,5,4,4,3,2,0,2
1,1,47,1,1,2390,5,5,5,5,2,4,4,5,5,5,5,5,5,4,5,0,2
2,2,26,1,2,1050,3,3,3,3,1,3,1,1,4,3,3,2,2,1,0,0,2
2,1,23,1,1,1516,5,5,3,5,5,5,5,5,4,5,4,3,4,5,0,0,2
1,1,43,2,2,270,1,3,0,4,3,3,3,2,2,0,1,3,2,4,0,0,2
2,2,48,1,1,1187,1,1,1,1,2,1,3,2,5,5,4,4,4,2,0,0,1
1,1,33,1,1,3845,0,0,0,1,2,5,5,1,1,1,1,5,1,3,27,38,2
1,1,42,1,1,3923,1,1,1,1,4,3,3,2,2,2,2,3,2,1,0,1,2
2,2,20,1,2,152,4,0,4,5,2,4,2,2,4,5,4,3,5,2,0,0,2
1,1,59,1,1,3812,4,4,4,4,5,4,4,4,4,4,4,3,4,5,84,72,2
2,1,51,1,1,2298,2,4,5,5,3,4,3,2,2,2,2,2,2,2,0,25,1
1,1,56,1,1,3207,1,2,2,2,1,1,1,2,2,4,4,1,1,1,162,165,2
1,1,58,1,1,1731,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0,0,1
2,2,24,1,2,1246,1,1,1,3,4,1,4,4,4,4,5,4,5,4,81,74,1
2,1,64,2,2,271,3,0,2,3,4,2,4,4,3,5,3,4,4,4,0,0,2
1,1,46,1,1,1661,4,4,3,4,3,5,5,5,5,4,5,3,5,4,26,0,2
1,1,37,1,1,1866,2,2,2,2,2,1,1,4,4,4,4,2,4,1,7,0,2
1,1,44,1,1,1096,4,4,4,4,5,5,4,4,4,4,4,5,4,3,51,47,2
1,1,41,1,1,731,4,4,2,4,3,4,5,5,5,4,5,4,5,4,6,16,2
2,1,30,2,2,372,3,4,3,4,1,3,1,1,1,5,2,1,3,1,0,0,1
2,1,35,2,2,1546,3,3,3,3,3,3,3,3,4,3,4,1,4,3,42,37,1
1,1,46,2,2,307,4,3,4,3,5,3,5,1,1,4,1,2,1,2,0,0,1
2,1,40,2,2,882,1,5,1,5,2,1,5,2,4,5,2,5,2,2,33,21,1
2,1,53,2,2,113,3,4,3,5,3,1,3,3,1,2,1,3,3,3,162,186,1
1,1,17,1,3,577,3,4,4,4,3,3,2,3,4,2,3,4,3,3,10,4,1
1,1,54,1,1,3871,3,4,4,4,3,3,3,3,3,3,3,2,3,3,0,0,1
1,2,21,1,2,588,0,0,0,2,3,0,3,3,3,4,1,2,5,3,0,0,1
1,1,53,1,1,2299,5,5,5,5,4,2,1,4,4,4,4,1,4,4,8,5,2
2,1,9,2,2,192,1,5,1,4,3,1,3,3,4,5,5,4,5,3,22,26,2
2,1,70,2,1,631,1,2,1,3,4,3,3,1,1,1,1,3,1,4,0,0,1
2,1,40,1,3,228,4,2,2,2,4,4,4,4,3,2,3,5,4,4,0,0,2
1,1,46,1,1,3030,1,1,1,1,5,4,4,5,5,5,5,4,5,4,20,8,2
2,1,49,1,1,850,5,5,5,5,5,4,4,2,2,3,2,5,2,3,0,0,2
2,1,41,1,1,1045,3,3,3,3,4,5,5,5,5,5,5,4,5,3,61,65,2
1,1,59,1,1,723,5,5,5,5,2,5,4,4,4,4,4,3,4,4,7,0,1
1,1,41,1,1,998,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,3,1
2,1,17,2,2,1048,1,4,1,3,5,1,2,5,5,3,4,4,5,5,0,0,1
1,2,36,1,1,383,3,3,3,1,5,3,5,5,3,5,5,3,5,5,14,34,1
2,2,28,1,2,156,4,1,4,2,1,4,1,1,5,5,1,1,2,1,1,0,2
1,1,54,1,1,3743,2,2,2,2,2,4,4,3,3,4,3,5,3,4,0,1,2
1,1,63,2,2,1035,4,4,4,3,5,4,4,3,3,4,4,3,3,3,0,7,1
2,1,46,1,2,973,3,2,2,2,3,3,3,3,3,4,4,4,4,3,83,73,1
2,2,43,1,2,588,4,0,4,3,4,4,4,4,1,4,5,2,1,4,0,0,1
2,1,51,1,1,223,5,5,5,5,4,4,4,5,5,4,4,4,5,5,8,4,2
1,1,25,2,2,395,4,4,4,2,2,4,2,2,3,2,2,4,5,2,0,0,1
2,2,21,1,2,1440,5,4,4,1,3,5,3,3,5,3,4,5,4,3,0,0,2
1,1,68,2,2,197,1,3,1,3,1,2,2,4,4,1,2,3,4,4,10,0,2
1,2,25,1,1,895,4,0,4,2,1,4,3,1,3,5,4,3,5,1,0,0,1
2,1,39,1,1,1845,4,2,4,4,5,4,4,5,5,4,4,5,5,5,0,0,2
1,2,50,1,2,547,3,2,3,2,4,3,4,4,3,3,2,4,3,4,0,0,1
2,2,27,1,1,1501,4,4,4,3,2,4,2,2,5,4,4,3,4,2,0,0,1
1,1,36,2,2,951,2,4,2,4,2,1,5,1,2,5,5,5,4,5,222,223,2
1,1,29,1,1,731,2,2,2,2,4,4,4,4,5,3,5,4,5,4,0,0,2
1,1,18,2,2,326,3,1,3,3,2,3,2,2,3,3,3,4,4,2,0,0,1
2,1,49,1,1,2024,1,1,1,1,3,4,1,5,5,5,5,1,5,2,5,0,2
2,1,28,1,1,3832,4,4,4,4,4,4,4,4,4,4,3,2,3,4,60,40,1
1,1,9,1,1,2890,3,3,5,3,4,4,4,4,3,5,5,3,4,4,0,3,1
2,1,40,1,1,147,5,5,5,5,1,4,2,4,4,4,5,3,4,3,4,0,1
1,1,33,2,2,1020,2,5,2,1,2,2,2,2,4,5,3,5,3,2,1,0,2
2,2,39,1,1,491,4,4,4,4,2,4,2,2,4,2,5,4,4,2,0,0,2
1,2,22,1,2,101,3,3,3,1,5,3,2,5,3,5,5,3,1,5,0,8,1
1,2,19,1,2,1048,5,5,5,1,4,5,4,4,3,1,4,2,5,4,0,0,2
1,1,46,1,1,1642,1,1,1,1,5,5,4,4,4,4,4,4,4,5,96,86,2
1,1,47,1,1,2454,3,3,3,3,5,5,4,5,5,5,5,5,5,5,4,0,2
1,1,35,2,2,874,2,2,2,4,4,2,4,4,4,4,4,1,3,4,0,0,2
2,1,54,1,3,612,5,3,3,3,5,5,5,5,2,1,5,1,5,5,0,4,2
2,1,40,1,1,1683,0,4,0,4,2,4,5,5,5,5,5,3,5,5,0,9,2
2,1,70,2,2,541,3,5,3,3,2,3,1,2,2,2,5,2,5,2,0,0,1
2,2,25,1,2,1107,5,5,5,5,5,5,5,5,2,1,3,2,3,5,3,0,2
2,2,25,1,1,1173,4,4,4,3,4,4,4,4,4,5,3,1,3,4,5,0,1
2,1,24,1,1,3328,5,5,5,5,4,4,4,4,4,2,5,5,5,4,0,0,2
2,1,46,1,1,2102,5,5,5,5,5,5,4,5,5,5,5,4,5,4,64,47,1
2,2,20,1,2,479,3,0,3,2,3,3,3,3,4,3,2,1,1,3,48,29,2
2,1,59,1,2,919,1,2,3,2,1,1,1,1,2,3,4,3,3,1,65,59,1
1,1,56,1,1,163,0,3,0,3,2,5,2,5,5,5,5,4,5,5,0,0,2
1,1,49,2,2,711,4,5,4,4,2,5,4,4,4,4,2,1,4,1,52,36,2
1,1,60,2,2,1068,3,4,3,2,3,4,5,3,3,3,3,4,3,5,16,0,2
2,1,48,1,2,2075,2,4,4,4,2,2,2,2,3,3,3,4,4,2,0,0,2
1,1,36,1,2,228,5,4,4,4,5,5,5,5,5,4,1,1,1,5,16,0,2
2,1,15,2,2,403,0,4,0,1,5,0,5,5,3,3,4,5,4,5,0,0,2
2,1,41,2,2,411,4,5,4,3,1,4,1,1,5,4,5,5,5,1,0,0,1
2,1,62,2,2,1092,2,1,2,4,3,2,3,3,2,2,4,2,4,3,20,22,1
1,1,45,1,1,868,4,4,4,4,5,5,5,4,4,4,4,5,4,3,1,3,1
2,1,66,1,1,361,2,2,2,2,2,3,4,2,2,3,2,3,2,2,0,0,2
2,1,68,2,2,192,4,1,4,4,4,4,4,4,3,4,4,4,4,4,0,1,1
1,1,47,1,3,409,3,3,3,3,5,3,1,3,3,3,3,1,3,5,15,5,1
2,1,11,2,2,868,2,3,3,1,5,3,5,5,3,1,5,5,5,5,5,16,1
2,2,39,1,1,233,5,5,5,1,4,5,4,4,4,2,4,4,5,4,0,0,2
2,1,53,1,1,2118,1,4,4,4,1,3,3,1,1,1,1,4,1,1,0,0,1
1,1,46,2,2,583,3,5,3,1,3,5,5,4,4,3,4,5,4,4,31,27,1
1,2,26,1,2,628,3,3,3,4,2,3,2,2,2,2,3,1,3,2,5,19,1
2,1,16,2,2,308,3,4,3,3,2,3,2,2,3,3,4,5,4,2,0,0,1
2,1,13,2,2,1139,3,4,3,1,3,3,3,3,3,3,4,4,4,3,8,0,1
1,1,52,1,1,1637,4,4,4,4,3,3,2,5,5,5,5,5,5,3,0,4,2
2,1,58,1,1,227,0,0,0,1,3,5,5,3,3,4,4,5,3,3,0,5,2
2,1,34,1,1,1123,5,5,5,5,5,4,5,4,4,4,4,5,4,5,28,5,2
1,1,42,1,1,912,2,2,3,2,3,4,5,3,3,2,3,4,3,4,15,17,1
2,1,21,2,3,304,3,3,3,1,1,3,1,1,2,1,5,2,5,1,1,0,1
2,1,70,2,2,989,2,5,2,3,4,2,4,4,4,5,4,5,4,4,0,0,1
1,1,17,2,3,152,3,5,3,4,5,3,5,5,3,5,5,4,4,5,0,0,2
1,1,22,2,2,328,4,5,3,1,2,3,2,2,4,2,3,2,2,2,0,0,1
1,1,59,1,1,3707,2,2,2,2,5,3,4,2,2,2,2,3,2,2,6,3,2
2,1,20,1,3,620,5,1,3,1,5,5,5,5,1,4,3,3,2,5,0,0,1
2,1,70,2,2,216,1,3,1,3,5,1,5,5,4,2,4,4,3,5,0,22,1
1,1,49,2,2,328,1,1,3,2,2,4,5,3,3,3,3,5,3,5,9,16,1
1,1,60,1,1,89,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,0,2
1,1,53,1,1,480,1,1,1,1,3,4,4,4,4,4,4,5,4,4,0,0,2
1,1,51,2,2,297,2,4,2,4,4,4,5,5,5,2,5,3,5,5,0,1,2
2,1,27,1,1,1242,5,5,5,5,4,4,4,4,5,3,5,3,5,4,27,22,2
1,1,9,2,2,1276,0,2,0,3,3,0,3,3,1,1,2,3,3,3,0,0,2
1,1,60,2,2,1514,1,4,1,3,4,5,5,5,5,1,5,5,5,4,0,0,1
1,1,60,2,3,2475,1,1,1,3,1,5,4,4,1,4,3,4,4,4,0,0,1
1,1,31,2,1,405,1,5,1,4,1,1,1,1,3,2,5,4,4,1,5,0,1
1,1,48,2,2,641,3,4,3,4,4,5,5,2,2,3,1,5,2,3,0,0,2
2,2,25,1,1,201,3,0,3,4,2,3,2,2,5,2,4,4,5,2,7,2,2
2,1,45,1,1,2659,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0,2
1,1,39,1,2,1501,2,5,5,5,2,2,2,2,2,3,3,1,4,2,3,8,1
2,2,46,1,1,391,2,1,1,5,3,2,2,3,5,3,4,3,4,3,62,96,1
2,1,51,1,1,1963,5,5,5,5,3,3,2,4,4,4,4,2,4,5,8,8,2
1,1,26,2,2,227,5,5,5,2,1,5,1,1,3,2,5,4,5,1,0,0,2
1,1,37,1,3,548,4,4,4,4,4,4,4,4,1,1,4,3,3,4,0,0,1
2,1,19,2,2,1256,4,5,4,3,1,4,1,1,4,5,3,4,5,1,0,3,1
1,1,48,1,1,3791,3,1,3,3,3,4,5,4,4,4,4,3,4,5,0,0,1
2,1,49,1,1,358,2,2,2,2,4,4,2,4,4,4,4,1,4,5,6,0,2
1,1,8,1,1,2486,1,2,3,2,1,1,1,4,4,4,4,1,2,1,0,12,1
1,1,27,1,1,2133,5,5,5,5,5,5,5,5,3,3,3,3,5,5,12,4,2
1,1,59,2,2,152,1,4,1,1,5,4,5,1,1,1,1,3,1,4,0,0,1
2,1,11,2,2,1127,4,5,4,1,5,4,5,5,3,5,4,4,4,5,42,57,2
1,1,41,1,2,150,5,1,1,1,5,5,5,5,2,2,4,4,5,5,0,0,1
1,1,34,2,2,1262,3,4,3,2,1,3,2,1,3,4,4,5,4,1,0,0,1
1,1,61,1,1,347,1,5,5,5,5,3,4,1,1,1,1,3,1,2,0,0,1
1,1,10,2,2,2569,1,5,1,5,5,1,5,5,3,1,1,1,4,5,0,0,1
1,1,67,2,2,763,1,2,1,4,3,4,3,2,2,1,2,4,2,1,15,3,1
2,1,58,1,1,423,5,5,3,5,2,4,5,5,5,5,5,4,5,3,57,48,1
2,2,35,1,1,907,2,2,2,2,2,2,2,2,5,2,4,5,5,2,0,0,1
1,1,55,1,3,1916,2,5,2,2,5,3,4,2,2,2,2,3,2,3,1,0,1
1,1,59,2,2,606,2,2,3,3,5,3,2,1,1,3,1,1,1,2,76,59,1
1,1,68,2,3,965,1,4,1,1,5,5,4,2,2,1,2,3,2,5,0,0,2
1,1,22,1,2,650,4,4,4,4,4,4,4,4,5,5,2,1,5,4,0,0,2
1,1,43,1,1,1917,4,4,5,4,2,5,4,4,4,4,4,3,4,3,1,0,2
1,1,48,1,1,3266,2,2,2,2,3,4,5,4,4,4,4,5,4,5,2,3,2
2,1,38,2,3,2089,3,4,4,4,5,4,5,5,1,2,3,4,4,5,2,0,1
1,1,54,1,1,110,3,3,3,3,5,4,4,5,5,5,4,4,5,4,0,0,2
1,2,23,1,2,542,2,5,2,4,4,2,4,4,4,5,4,5,2,4,1,0,1
2,1,64,1,1,843,3,5,5,5,4,3,2,3,3,3,3,2,3,2,68,61,1
1,2,69,1,1,423,4,4,4,3,1,4,1,1,4,5,4,4,5,1,36,28,2
2,1,50,1,1,1046,3,3,3,3,4,5,5,3,3,4,3,3,3,5,0,0,2
1,1,40,1,1,3276,5,1,5,5,2,4,4,4,4,4,4,3,4,3,2,0,2
1,1,15,2,1,645,3,5,4,2,4,4,4,4,1,2,5,2,4,4,0,0,1
1,1,41,1,2,829,4,1,1,1,4,4,4,4,3,3,5,5,3,4,0,0,2
1,1,43,1,1,2877,5,5,5,5,5,5,2,4,4,4,4,4,4,5,0,0,2
1,1,53,2,2,733,1,2,1,3,4,4,4,1,1,1,1,3,1,3,0,0,1
1,2,22,1,2,1306,4,4,4,1,5,4,5,5,4,4,1,3,4,5,0,13,2
2,1,61,1,1,651,1,1,1,1,3,4,5,5,5,5,5,3,5,4,0,5,2
2,1,30,1,1,1862,2,2,5,2,4,4,5,4,4,5,5,1,5,4,0,0,1
1,1,62,2,2,447,2,4,2,3,5,5,5,4,4,2,4,1,4,3,0,0,1
2,1,49,2,2,903,3,1,3,4,5,3,5,5,1,1,3,3,3,5,0,0,1
1,1,52,1,2,985,4,4,4,4,4,4,4,3,5,4,3,4,1,4,294,280,1
1,1,46,1,1,1013,2,2,3,2,5,5,5,4,4,4,5,5,5,5,76,181,2
1,1,43,2,2,704,2,4,2,3,2,5,5,2,2,2,2,5,2,4,0,0,1
1,1,10,2,3,515,4,2,4,3,4,4,4,4,4,3,4,4,3,4,11,0,1
2,1,63,2,3,1303,2,5,2,1,3,2,3,3,5,3,5,4,4,3,52,35,1
1,1,24,1,1,130,0,5,0,3,1,1,1,1,3,2,4,4,5,1,32,25,2
2,1,49,1,2,495,4,3,3,3,4,4,4,4,1,3,2,4,5,4,10,0,1
1,1,52,1,1,760,2,3,3,3,1,4,4,2,2,2,2,1,2,2,0,19,1
1,1,36,1,1,1475,4,4,4,4,4,4,5,5,5,5,5,3,5,5,23,12,2
1,1,17,2,2,411,4,4,4,1,1,4,1,1,2,3,2,3,4,1,0,0,2
1,1,36,1,1,1773,1,1,1,1,2,4,4,4,4,4,4,5,4,3,0,0,2
2,1,46,1,1,453,2,1,1,1,3,4,3,2,2,2,2,3,2,3,16,12,1
2,1,20,2,2,369,3,5,3,1,3,3,3,3,3,3,2,4,4,3,0,0,1
1,2,27,1,2,500,3,3,3,3,5,3,5,5,4,3,3,1,4,5,0,13,1
1,1,23,1,1,3656,3,3,3,3,4,4,4,4,3,4,5,3,4,4,14,0,2
1,1,56,1,1,3639,3,4,4,4,4,3,4,3,3,3,3,4,3,2,0,0,2
1,2,23,1,2,213,3,4,4,2,5,4,5,5,2,5,4,4,3,5,0,0,1
1,2,22,1,2,56,1,5,1,3,5,1,5,5,3,5,5,4,4,5,0,16,2
1,1,62,2,2,715,4,2,4,4,3,4,4,1,1,4,1,2,1,4,0,6,1
1,1,62,1,1,2793,0,0,0,4,3,4,4,4,4,4,4,4,4,3,2,0,2
2,1,48,1,2,296,4,3,3,3,4,4,4,4,5,1,2,3,5,4,0,0,2
1,2,38,1,1,406,5,5,5,3,3,5,3,3,5,4,5,4,5,3,0,0,2
2,1,36,2,2,425,4,3,4,4,3,4,2,3,1,2,3,2,4,3,5,4,1
1,1,54,2,2,599,2,2,2,2,4,3,2,4,4,2,2,3,4,2,0,0,1
1,1,13,2,2,273,3,2,3,3,2,3,4,2,2,4,4,3,3,2,0,0,1
2,1,34,1,1,580,4,4,4,4,4,4,5,5,5,5,5,3,5,4,2,0,2
2,1,33,1,1,363,1,1,1,1,5,5,5,5,2,2,3,3,5,5,0,0,1
2,1,19,2,2,345,4,3,4,4,4,4,4,4,4,2,1,4,3,4,4,0,1
2,1,36,2,2,163,3,1,3,3,1,3,1,1,4,4,2,4,3,1,0,0,2
1,1,44,1,1,1084,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,4,2
2,1,47,1,1,74,2,2,2,2,2,5,4,4,4,4,5,4,4,4,0,0,1
1,1,26,1,1,500,4,4,4,4,4,4,4,4,1,5,3,2,1,4,0,0,1
1,1,43,1,1,1620,1,2,2,2,2,1,2,1,1,2,1,1,1,4,39,19,1
2,1,68,2,2,1046,2,1,2,4,5,2,5,5,2,4,4,2,4,5,3,0,1
1,2,23,1,2,447,3,4,3,3,1,3,1,1,5,3,4,5,4,1,0,0,1
2,1,43,2,2,240,3,5,0,3,1,0,1,1,4,4,4,4,4,1,31,28,1
2,1,44,1,3,957,5,2,2,2,5,5,5,5,1,3,2,2,3,5,3,0,2
2,2,23,1,2,296,1,0,2,2,2,2,2,2,4,2,4,3,5,2,0,0,1
2,1,55,1,1,2145,1,1,3,1,2,5,5,1,1,2,1,3,1,3,1,15,2
1,1,68,2,2,223,2,5,2,2,2,5,5,5,5,2,5,5,5,3,18,7,1
2,1,30,1,2,616,5,1,1,1,5,5,5,5,3,5,2,2,4,5,0,0,2
2,2,36,1,2,237,3,0,3,2,1,3,1,1,4,2,1,2,1,1,0,0,1
2,1,75,1,1,2576,4,5,5,5,4,2,3,4,4,4,4,4,4,3,5,4,1
2,2,42,1,2,854,1,1,1,2,4,1,4,4,1,1,4,1,5,4,0,0,1
1,1,40,1,2,1035,1,5,5,5,1,1,1,1,4,4,4,2,3,1,0,0,1
2,1,45,1,1,852,3,3,3,3,5,5,5,4,4,4,4,5,4,3,0,3,2
1,1,52,1,1,723,5,5,5,5,2,4,4,5,5,5,5,3,5,5,0,0,1
2,1,56,1,1,1593,4,5,4,4,4,4,5,3,3,4,3,3,3,3,17,3,2
1,2,20,1,2,678,3,3,3,5,4,3,5,4,4,4,5,5,5,4,0,0,1
1,2,20,1,1,533,4,5,3,5,4,3,4,4,3,2,5,5,5,4,21,8,2
1,1,42,1,1,2726,1,1,5,1,2,4,4,5,5,5,5,3,5,5,3,0,1
2,1,31,2,2,1020,4,0,4,4,4,4,4,4,3,5,2,2,4,4,0,0,1
1,1,50,2,2,425,2,0,4,4,5,5,5,5,5,4,5,2,5,5,48,33,1
2,1,16,2,2,230,2,4,0,3,4,0,4,4,5,3,5,5,5,4,2,0,1
1,1,36,1,2,188,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,0,2
2,1,47,1,1,2552,4,4,4,4,5,5,4,2,2,2,2,4,2,4,0,0,2
1,1,20,2,2,746,2,4,1,4,4,1,4,4,4,5,4,3,4,4,79,78,2
2,1,53,2,2,1464,3,5,3,2,5,3,5,5,4,2,3,5,5,5,31,33,1
1,1,44,1,1,1014,2,2,2,2,2,4,5,5,5,5,5,5,5,4,0,0,1
1,2,46,1,1,1056,1,0,0,2,2,1,2,2,4,2,4,4,4,2,0,0,1
